hh_id,puma_group_balanced_weight
23011821,76.38038503827337
23012167,4085.4298280504345
23012207,211.96603116811664
23012226,15.489514802585555
23012228,147.98974093757178
23012379,1092.56592228066
23012388,59.87457397716879
23012543,48.12775247292449
23012592,115.79193992457625
23012600,75.76419159011861
23012712,100.23656841707965
23012895,47.73788658077226
23012968,49.38200487966175
23013200,321.44926713087074
23013256,61.838468208158616
23013815,25.941432871891507
23013865,76.69747744139065
23014006,4115.853925041707
23014042,709.9099185147556
23014081,76.1864270975458
23014129,2973.138198165069
23014589,52.81654209717178
23014811,49.43701694260916
23014906,185.67976137944265
23015007,3007.432500130492
23015031,47.828351605534436
23015249,83.86783547839396
23015316,258.53647826203616
23015390,27.63726368755797
23015470,327.49200866785054
23015505,42.919315328689976
23015548,169.10466570781279
23015684,220.93485649765918
23015749,33.56517639783351
23015782,44.02694153208586
23015872,40.95279136167651
23015969,128.02152007984924
23016134,81.57717561591637
23016251,193.47629287225354
23016283,26.489526603988146
23016321,26.48063151449427
23016332,40.7226770185074
23016356,26.445137775339838
23016366,26.542930216963793
23016438,118.66953216907808
23016443,192.35647626471797
23016447,226.57939962723773
23016494,139.69599986921887
23016521,1624.9223625409447
23016546,17.571608827274932
23016607,44.829941167042165
23016686,130.62634311898717
23016755,28.497078526413993
23016771,302.2348851361298
23016889,190.052829300135
23016930,63.96377544996443
23017116,25.65335383387273
23017258,82.47005908342483
23017262,50.79609058166595
23017382,23.530990772763392
23017395,182.94553838239017
23017435,128.2947350379819
23017620,28.23041509381684
23017686,664.5618235152698
23017756,27.55651275626915
23017785,27.62360959535607
23017814,26.58195228510091
23017839,162.87438011096094
23017908,25.648028567546728
23017990,27.707683969473376
23018008,11.379489362306405
23018167,135.35580462092682
23018180,85.1752250527703
23018239,26.62476124461234
23018245,513.8559957813505
23018260,668.9218042588245
23018285,26.600820543630043
23018306,187.6255744495106
23018313,83.58028746268087
23018332,26.598470063709048
23018341,70.04034799733016
23018384,46.42480954036562
23018435,90.88844189385209
23018471,33.19758209910667
23018571,110.21710547999028
23018638,26.15191949633841
23018666,41.174465652289015
23018669,25.791650612789017
23018721,313.91121411535244
23018729,138.90908048453338
23018745,28.218455791145495
23018775,27.601301284679245
23018915,41.149884813655746
23018924,25.771534208890422
23018981,65.60714222338083
23019052,42.493287053278095
23019055,56.112279348545506
23019120,42.843405387565504
23019181,102.04570894073116
23019226,26.572303059078582
23019517,26.516387425402648
23019519,204.13224944206786
23019559,26.589359673255096
23019751,127.24747075887639
23019754,130.31543542224858
23019861,55.259923377270624
23019889,132.17186982314672
23019890,36.74836449522748
23019916,48.95264072633241
23019923,49.17502927343578
23019996,158.85398148926396
23020037,27.630971362327013
23020069,274.6386357688202
23020142,27.503243629072227
23020157,270.5246372191902
23020186,21.7149403418151
23020203,1404.7526969192677
23020292,217.24431158638458
23020500,26.614460317138715
23020514,31.31192826717047
23020546,8.26513313816141
23020583,122.6175623367209
23020648,1682.7580513141952
23020734,26.60462571269697
23020750,26.926839711905348
23020799,27.578076739269815
23020831,42.113760067031755
23020904,188.64619531909526
23020965,316.44190200824244
23020974,55.65199178435309
23020994,25.979163590016803
23021153,69.9689216321749
23021154,34.88530858319315
23021275,27.615398104747904
23021308,55.678730608078915
23021553,338.09234110329515
23021709,63.72838416683328
23021858,61.346966639234175
23021872,61.21917756860109
23022003,288.1701062863166
23022012,79.22659147527894
23022106,428.6536148519458
23022282,2838.362906895708
23022321,63.743564077307575
23022549,87.37719181452964
23022575,90.68701161681217
23022769,172.75505573052578
23022823,1790.2980198863943
23022875,57.120451519599605
23022878,61.61120481938877
23022913,179.2562833686407
23023090,169.5383216888033
23023184,279.38700235002557
23023303,2029.6431218813448
23023386,791.9550852654244
23023490,3837.3293714253523
23023592,47.06242237416679
23023706,1780.4145182032555
23023715,127.30177504500746
23023834,298.1966936346955
23024188,276.10050613334107
23024206,241.62268696926452
23024216,79.02138434531423
23024267,399.6425201078974
23024358,86.65529897374658
23024466,133.7254147250664
23024845,86.30969043880742
23025072,471.556101487033
23025248,624.2897956675631
23025385,195.19073817727426
23025576,78.31004389739981
23025633,3875.9282325071827
23025675,58.77814487895541
23025935,744.2562048898099
23026094,561.1620086733967
23026179,612.5015067043255
23026183,103.24546606985272
23026389,784.5446212317324
23026445,257.13931366460116
23026505,333.4700776361556
23026732,149.43534266082608
23026772,153.21141830131097
23026890,366.0200211324552
23026915,699.8679317661611
23027055,95.04988403353283
23027140,142.74402965471575
23027177,463.8590258343086
23027178,353.890285664028
23027370,1627.8530920969558
23027519,124.91000915658087
23027555,201.9935239543038
23027682,64.10873769840957
23027722,658.5013378267507
23027767,62.14159116987433
23028033,3738.932784468359
23028036,258.0933320892708
23028139,221.78391636540832
23028285,95.77970228268572
23028402,126.33830407431876
23028494,272.79925266254554
23028557,63.960257241498276
23028574,31.311512201702936
23028830,64.00003977644076
23028838,99.84485454562991
23029131,283.5882913340915
23029150,63.73741399919241
23029452,430.64441146221503
23029982,265.1455046621613
23029992,125.50419688284221
23030044,161.96564169560594
23030116,1562.334340678917
23030147,100.90224628655122
23030245,16.4951609816066
23030293,3781.279241556959
23030417,87.18594025960496
23030504,21.548182587920152
23030789,2984.213354697907
23030995,259.29717694661946
23031314,938.5886524145462
23031397,237.45827657251016
23031424,3826.5045465361563
23031549,1822.7569550798446
23031578,100.35841703124483
23031623,1453.0762387053253
23031632,574.2832270099371
23031857,96.25849506695033
23031861,82.19922319513502
23031863,62.12646463121882
23031998,384.1279763468056
23032010,1147.5448684016158
23032113,25.891267076509582
23032133,113.34634577319498
23032253,99.97263353460282
23032313,417.3164879010586
23032407,482.332015577879
23032410,63.89132312303119
23032495,155.2981714840638
23032591,598.7185087630037
23032773,185.2108012828085
23032811,87.7513807222449
23032989,38.80534389274255
23032998,139.64999048076612
23033263,356.8630365462645
23033303,157.23007760969173
23033318,63.824045813834
23033378,99.80827353172495
23033451,61.258142360887696
23033614,61.54992727394356
23033725,98.78645785338985
23033779,61.203156530620404
23033802,100.60140082341047
23033905,129.8288370369017
23034236,87.73329864021302
23034397,977.494381972837
23034504,81.34943293427703
23034538,140.82025922326534
23034563,79.95539332611746
23034643,3788.964453714006
23034672,40.0429950333239
23034691,99.13092112497982
23034724,86.78157236345562
23035047,568.3264993705897
23035065,1874.7589406629036
23035131,61.82650687331199
23035148,3118.593555186783
23035149,25.57113942481649
23035150,32.05640799555353
23035170,1088.3836333999413
23035212,240.38642107735834
23035221,640.2267115758301
23035276,141.11940648932423
23035334,577.4500157760051
23035386,477.46367070000616
23035425,62.21671854455071
23035472,63.735493791839055
23035496,87.39268465421748
23035637,61.22680119709731
23035650,86.97751136969465
23035704,766.7326543681268
23035739,149.6193409679012
23035813,91.93589764387157
23035854,307.6209799593415
23035965,61.07902423078576
23035973,60.51652266089103
23036035,3019.329676457466
23036088,61.39478576457165
23036113,61.255924261933885
23036158,103.60610548525737
23036205,2002.6328062894856
23036214,426.3222838480234
23036237,226.52784255866808
23036361,357.907350764043
23036384,21.339256364606513
23036523,61.29241664390442
23036733,61.25512622132713
23036791,96.71737310693912
23036847,90.83681306076181
23036899,112.74809822420197
23036909,127.38144186996308
23037152,294.5215595762122
23037176,248.44743446751698
23037291,271.17585587463805
23037359,1904.942500350584
23037530,197.24808834609212
23037667,1770.7834037163186
23037736,366.01963661008745
23037880,129.25311243610813
23037962,87.13828694389291
23038061,690.742666356832
23038076,52.97237041698271
23038173,17.439520832386346
23038304,547.5567881393027
23038385,189.82673064875874
23038466,89.33891820563684
23038671,5464.572824099242
23038720,151.74040852444895
23038770,254.77117185531625
23038829,87.05572773622936
23039049,87.19282569630309
23039097,301.4850488433229
23039341,88.54083149123174
23039358,335.85323160590036
23039379,869.9870116214905
23039515,331.43662687285047
23039594,63.98987066955258
23039970,3726.650208385363
23040065,660.2803632013334
23040083,107.39785665292199
23040149,49.16240356977729
23040197,86.26303761774076
23040260,101.15347158854614
23040275,63.78877196650784
23040332,570.2669522461547
23040397,2402.3448908496075
23040407,2654.7451516960023
23040486,64.14487407973913
23040493,286.5766897954935
23040632,213.7478809490805
23040689,380.52712637502805
23040753,159.15552472650808
23040764,129.0603549221977
23040769,852.2621893736047
23041012,3759.8647393396877
23041037,425.60549950047385
23041203,133.09136966691042
23041204,87.36071864470563
23041373,104.80679757696068
23041498,838.0349784126419
23100065,785.2354647511235
23100110,216.68061175010249
23100158,12.1112491801213
23100405,349.750484904749
23100492,51.458126736938745
23100522,204.35197017576587
23100675,36.97553606609627
23100755,72.96677411275637
23100841,121.41195029259963
23100843,27.46529197116996
23100853,133.18955899069354
23100913,47.27906606918878
23100920,144.07831168451935
23100970,44.18705979736405
23101043,100.76746784084935
23101160,65.04758228856346
23101191,42.157960957613405
23101213,306.3207394137314
23101274,267.5151630279987
23101303,25.604164624695954
23101315,219.67983303327574
23101357,64.68758644671574
23101414,27.58346698406055
23101511,61.74003256247875
23101513,99.52082167359563
23101582,40.71306785203275
23101756,33.59059864381133
23101785,312.0826204736772
23101963,102.09714768201829
23102225,29.54878551579035
23102281,138.41452140177051
23102417,2576.489347408316
23102516,49.48328022176585
23102548,26.54007655428501
23102695,603.7998715799849
23102737,279.56466983068896
23102748,22.2081459066365
23102824,91.85018066686318
23102840,52.94420185783516
23102891,34.878455942562496
23102969,253.15808745607754
23103060,44.346528266978744
23103157,146.2500991565307
23103230,88.42080371100586
23103239,54.030728879612745
23103254,306.4594008557701
23103266,207.7418767911204
23103497,32.32673961808877
23103560,74.18587257821595
23103564,43.91758750107644
23103609,143.29340708529188
23103674,155.9691485563988
23103683,443.4301327977486
23103803,1356.089738909436
23103916,68.64318187871348
23103966,11.617751450202157
23104023,1470.1790518435355
23104032,26.712328126462896
23104111,62.08957112414158
23104380,404.21917587853153
23104512,2365.585533969589
23104553,506.0296557382573
23104855,179.76109134024315
23104959,40.591705132012954
23104964,129.9948895261933
23105032,94.48455200929217
23105042,2999.6499338283484
23105140,26.4297374577235
23105145,49.73766363441513
23105172,108.68739561702722
23105186,49.35164152302383
23105242,64.7750165426726
23105273,190.65565134022023
23105275,163.8580028498604
23105278,111.66339716473405
23105396,25.7983901419332
23105480,37.7162122252654
23105518,384.1235150418561
23105602,166.48847796131577
23105648,252.24548360312036
23105737,223.11346161818446
23105748,154.96532492050633
23105781,193.54913889966502
23105808,165.9668522480909
23105929,327.881936930587
23105962,33.46215048051573
23106133,22.915922628841365
23106168,40.95082856034897
23106219,93.95814807626888
23106238,79.86845628723975
23106247,61.2657087700269
23106259,50.74468513402248
23106267,64.8924190751094
23106279,82.19946551377593
23106345,62.35785498209404
23106356,1122.524572012847
23106357,2384.8185841042446
23106483,64.25163914410317
23106527,105.48796595324859
23106537,111.55479016396436
23106540,284.9270002573651
23106622,27.99582705972513
23106742,161.17060679074336
23106870,2388.0362032031685
23106932,67.54148495541115
23107019,42.01388065249111
23107226,42.063992431737894
23107241,16.735898931300696
23107267,199.36699978096706
23107312,151.86099342806133
23107361,65.62649565916708
23107406,37.88379735271619
23107408,177.83043043895162
23107449,78.3340812627893
23107468,79.10255091029049
23107477,139.0070749485519
23107585,25.614023657010645
23107650,109.9599957657798
23107707,25.681785253766837
23107792,26.607210506949663
23107801,125.45657683131331
23107900,138.1791479535207
23107911,86.30912330149876
23108029,512.3907235020158
23108226,293.8261898431251
23108231,203.52396338427536
23108389,69.01005661775945
23108401,68.92108768783837
23108464,5.745641380801591
23108497,87.8741043197016
23108513,46.04279997495678
23108577,197.39751037336188
23108689,77.00016215900017
23108714,121.64872857267197
23108745,409.0935149311343
23108812,227.50167200525047
23108820,101.14398942395536
23108857,570.0823299068493
23108867,515.4969780629617
23108876,140.93079400636833
23108918,106.23614807659652
23109022,53.163324444418336
23109029,202.84475975471932
23109157,25.740343420005047
23109204,43.55191094443544
23109260,228.70190336223777
23109353,272.33239545711353
23109384,31.71935190521283
23109436,65.42629763599105
23109635,61.17853007129047
23109751,78.4484163251759
23109871,26.563163393930868
23110072,89.10499064666077
23110106,69.74953947614169
23110273,19.763360597366454
23110298,26.49453598482587
23110386,48.998483805533006
23110400,4115.214841965746
23110430,108.07032553423704
23110555,204.2074978369301
23110585,63.76314444726575
23110703,113.56087032634828
23110782,26.820655183333322
23110816,86.81015229284749
23110889,27.127244879906126
23110941,90.99002575049593
23110945,204.24332898887778
23111065,390.4316241637055
23111067,51.23405994415787
23111223,223.057587875712
23111233,60.44964705063628
23111306,83.73626540714426
23111336,37.70660070663795
23111465,36.37188322571555
23111492,113.58234376185621
23111532,70.89629423363934
23111562,188.82179718063765
23111639,1603.5710837638605
23111716,171.69825204685327
23111764,316.7967217014956
23111874,55.65199178435309
23112023,1680.7807064112853
23112098,206.7653882529438
23112239,932.7112806512247
23112272,386.3406185469095
23112296,63.92218061863805
23112346,2071.4365839588318
23112396,11.357183261301502
23112554,32.62341543083847
23112565,64.57041698815269
23112597,836.2045249315971
23112605,149.84692851812227
23112690,5.717445099518361
23112946,89.37344538990638
23112952,35.059348372546566
23113047,798.2327638528403
23113063,40.36347399430155
23113270,37.926768434607226
23113307,12.375369903214308
23113511,52.46839994621402
23113529,20.653393372973213
23113700,40.393097006349066
23113716,32.94973635599602
23113790,63.77672615330254
23114064,1356.7349118856735
23114110,69.91110280081094
23114327,70.16188543404292
23114355,133.00883447527448
23114451,213.3506343681114
23114500,11.428002830228754
23114563,26.286111538518988
23114596,88.2232632624404
23114798,259.4322247277564
23114822,228.3775851355953
23114843,86.72355712479153
23114865,62.75062760922009
23114874,26.030862405769025
23114952,73.45822532815548
23115082,35.059348372546566
23115089,82.18191458757327
23115129,34.93563349665472
23115430,382.0029716633087
23115577,193.49760473077527
23115616,789.1714612432273
23115768,3014.2904549750738
23115838,40.37683616348692
23115909,33.20632293705201
23115913,85.38744239392312
23116049,69.57387396926785
23116123,27.24681630403458
23116175,247.94973342061374
23116321,209.37631564393632
23116340,42.247380736688015
23116381,5.725532374886637
23116594,8.699219496512491
23116611,933.5791972932468
23116630,180.1632037111014
23116661,403.7505667859071
23116724,57.01809729661384
23116750,98.3846159892451
23116757,30.361314128446132
23116781,878.0041413007797
23116789,24.13518773050446
23116836,648.3308245162755
23116938,89.14536786536287
23117024,17.031669312588
23117064,50.74468513402248
23117148,119.63812787949705
23117301,86.6228638490515
23117372,34.42986489705963
23117376,971.1893897167636
23117409,31.610327929008314
23117424,100.87699159425911
23117587,42.86444016756746
23117767,138.57485755458467
23118005,99.87418596470594
23118171,1633.499999644013
23118235,47.41520993824835
23118309,33.17623953908972
23118350,100.15887171886014
23118609,12.06750707793847
23118708,1168.3631220972104
23118912,63.301278734309385
23119155,19.844080582124256
23119223,11.282192151595371
23119309,121.53833522399674
23119453,20.633273067777807
23119584,37.60606691368531
23119588,32.10421956654171
23119660,83.72519808058597
23119835,302.2704716061189
23119851,25.676631032935138
23119866,24.425647615066012
23119984,1686.1818987149447
23120122,67.79879810382141
23120232,26.901780228989875
23120247,63.32500008023582
23120378,58.42151591671001
23120515,380.8012845369891
23120666,2538.4764073397596
23120704,92.8565008351164
23121143,118.30013791121114
23121162,48.83567397144498
23121230,64.7640275967131
23121306,2570.110693571098
23121312,252.66005945396603
23121329,79.37903292924241
23121385,63.20094390802184
23121446,41.48131069682117
23121497,356.14527826776686
23121499,1074.15408453348
23121503,210.3142994248539
23121511,26.782014855406953
23121520,403.8718901957896
23121588,66.5672503536395
23121616,40.41738211168112
23121719,1062.4073265489767
23121769,84.81343898993386
23121797,79.8668275543925
23121897,569.1499645957334
23121914,55.00796974830616
23121957,49.27208378503058
23122154,133.6182700134117
23122297,496.9499140040064
23122318,43.64517713449347
23122408,61.959521573781366
23122626,15.90511335752359
23122656,40.50146188438185
23122664,26.347412141277584
23122671,125.29656725368487
23122916,309.91093627544586
23123038,36.01656610471078
23123047,71.09114152399526
23123062,293.86136961130353
23123063,55.62804310058034
23123105,52.23583830643471
23123106,27.643450127350558
23123135,25.78182952127617
23123231,1043.0887228132176
23123359,206.14631717870026
23123406,1306.405196661236
23123460,127.69002399167356
23123640,25.720670878477936
23123678,28.667845271806925
23123936,194.17494324268756
23123976,27.707773709536948
23124007,388.1640027605532
23124218,22.587791852069895
23124298,25.728092182287565
23124341,45.139512787023854
23124346,37.212984550189795
23124388,51.41435956002439
23124407,51.80562785955641
23124482,32.49826088068679
23124608,108.76519697515307
23124862,38.01017254582702
23124882,78.23198243039579
23125003,59.512359011634146
23125076,220.38309758716423
23125375,146.2500991565307
23125396,199.3863648001298
23125612,142.0264787900905
23125615,49.503456015032945
23125616,249.88362182645102
23125620,35.43187731768696
23125655,55.82797908737901
23125700,893.6082031556888
23125715,52.20525594913432
23125741,53.648211190360534
23126085,27.81740607147493
23126118,253.8716313184632
23126148,173.9114410592466
23126193,16.61733066778718
23126602,208.66169411171725
23126690,44.681500762129986
23126702,2366.8005986439475
23126823,243.17132419573267
23126901,91.18164134302128
23126907,65.71229698555156
23126922,58.55484226635634
23126936,141.84478116558867
23127104,61.795326134676756
23127139,80.03892743092761
23127171,33.49436953385358
23127229,85.83377893419991
23127323,109.10051835607194
23127364,324.86946572118177
23127525,37.81995387295362
23127596,40.93495335425068
23127682,66.68601651731548
23127689,209.94815313035778
23127730,30.23347916847353
23127774,94.14001459585805
23127780,37.98921480100765
23127807,383.0521493603357
23127865,26.31582200607613
23127886,4111.399883107793
23127929,1772.5339989519923
23127947,85.46113077632508
23127976,15.895071557007272
23128047,42.07077648156355
23128161,115.63394795939332
23128249,37.388088783798736
23128298,16.87410657719129
23128341,70.92564211912705
23128505,79.47007447207426
23128568,101.62668543348828
23128736,67.51661576892032
23128755,188.32412890149538
23128801,65.67972139365376
23128922,599.4749981979351
23128983,43.104944758738085
23129026,390.5226122454496
23129033,26.463131120103352
23129104,90.43386033139808
23129184,94.23512337910651
23129237,78.06117901221552
23129258,26.468499775790068
23129472,76.34628187616295
23129533,1645.5182952044615
23129619,64.9637554393365
23129668,45.500876415972584
23129670,45.68372068444538
23129836,25.811997562972067
23129877,118.02649000981329
23129941,1622.515760026011
23129954,35.40475834823539
23129964,183.9864202593855
23130038,3001.788228488776
23130095,105.08570194027847
23130103,258.1615803486897
23130171,91.84384333988919
23130241,109.0275733756323
23130320,39.91081344226959
23130440,11.331200816877786
23130628,49.30130241457184
23130779,256.33760052687705
23130990,1245.4094206528791
23130995,58.913031645741476
23131111,48.10091042747458
23131285,11.477327997206666
23131358,50.710370868555316
23131493,48.8084557239476
23131699,83.61379637782807
23131855,49.35399134570137
23131996,12.245967203710423
23132147,739.0075917230757
23132197,87.91779420683434
23132254,41.095329112174625
23132258,152.66751347275252
23132535,550.8123119167178
23132632,97.18482883049711
23132734,76.77324632120909
23132787,157.52474768789028
23132846,44.299035761254764
23132847,872.581803978768
23133191,178.36065930475496
23133315,184.6291094669366
23133494,209.3564150432684
23133496,15.522019350603909
23133505,68.47565676323028
23133544,44.26713847872819
23133647,25.83516937547233
23133649,26.456763563290483
23133747,55.23944295616854
23133809,69.40336533863426
23133840,30.09829210462539
23133934,25.80254188018449
23134008,32.702251038879524
23134260,65.05070395293549
23134344,51.68349305145046
23134353,77.93772872997137
23134414,49.699622767515095
23134453,58.81212017546662
23134509,51.42798950317605
23134572,60.7535667383556
23134592,16.083020474923526
23134636,549.4432705609714
23134656,532.4457254880108
23134661,124.13872492269222
23134678,578.5642322486543
23134770,1536.645153508108
23134904,49.12946320919421
23135021,40.87338537929226
23135119,92.25019813932195
23135241,110.90869872440014
23135321,34.124647414126834
23135338,335.35847074296487
23135352,74.88695718020072
23135494,106.38029636593613
23135529,1351.8012177952269
23135543,2568.8376938710076
23135615,83.83340415935344
23135663,44.267558799157634
23135723,65.27980510398964
23135743,74.70695935025748
23135969,147.2595377698841
23136022,51.93874066403818
23136030,76.97641454666191
23136112,39.939886148048764
23136201,27.577347129307547
23136221,42.15637552568357
23136226,183.67260368005682
23136275,424.64841739981244
23136421,50.484069657861916
23136449,179.7471981981589
23136499,25.729828250403223
23136601,387.26129019930227
23136856,89.13322307550362
23136868,56.24005007132581
23136955,324.3760462242413
23136986,61.33276724539586
23137055,12.157647195295992
23137101,209.07150505615564
23137163,43.21924628709878
23137375,25.728034996154648
23137411,123.55794680032803
23137473,335.9512676023627
23137584,252.22732867646843
23137650,168.93456991440064
23137672,52.587092645853396
23137747,1659.5860437510726
23137790,44.818583102344206
23137898,25.666591230697136
23137927,76.02193606453959
23138105,42.86444016756746
23138121,80.4585930610747
23138180,367.2179283300951
23138221,361.3641920004676
23138377,342.775701060843
23138426,2566.3173834952445
23138464,348.3006570429146
23138546,2569.385264039416
23138641,25.786090681026945
23138702,7.729661036467064
23138868,65.41434991495157
23138955,124.00319907973459
23138966,26.45112622921959
23138977,1248.8332712844017
23138978,116.33754786901322
23139178,1358.8146347845318
23139181,52.46839994621402
23139269,323.2226004162741
23139349,27.569418579240146
23139377,530.575058365346
23139411,1181.0536257791991
23139547,9.054906724502235
23139559,1715.8481111424592
23139596,380.81201678693867
23139612,97.6815795292746
23139642,27.63042477521241
23139744,61.408485957083826
23139752,65.13304400833154
23139804,164.98210692242026
23139868,25.18303096305914
23139874,26.45672388724582
23139897,2576.0006043404824
23139907,1552.1701019059283
23139912,42.231050595024165
23139914,39.82267507002828
23140416,103.09112756194614
23140430,77.02139786429863
23140450,210.24985020293713
23140496,110.53186268297996
23140549,383.91984588809765
23140658,24.87451603446039
23140671,65.12488969401669
23140688,30.56643996963332
23140719,60.43202983936367
23140824,14.849482791629502
23140932,340.99585962902336
23140947,1633.9115831787485
23141021,12.780594608904563
23141047,651.0044908610251
23141145,11.608974525129986
23141197,42.13183949627736
23141227,11.371661010418219
23141331,319.90210972050255
23141611,2068.74068138944
23141704,40.600898155318276
23141819,71.65871105751019
23141916,85.29151392810992
23142113,61.32246346017479
23142218,169.9218058880389
23142360,49.48763105639554
23142365,72.96802078114794
23142473,58.933881263815
23142543,365.60458374731763
23142733,77.55083798644365
23142752,287.303975418031
23142816,26.46770056243544
23142825,11.488741221370269
23142932,1453.3016664933652
23142996,1234.8450589162144
23143082,53.19628356075892
23143097,83.50039101893445
23143162,109.63393328552337
23143254,11.519911008937395
23143278,1115.9652374895106
23143294,154.30190537451298
23143313,25.84521362193422
23143328,42.3815964070975
23143362,2452.833871988156
23143447,741.1286558702076
23143601,26.571931233053792
23143684,52.95332558700442
23143863,144.9613612786431
23143908,62.81434887536213
23143917,1784.7035897154828
23144001,7.195188456840441
23144076,53.35127533438774
23144189,123.46662644003908
23144220,15.912121980409172
23144222,499.0242392703697
23144223,41.083871314724064
23144274,369.80702592082804
23144430,33.71981167781644
23144473,297.4960458991834
23144496,39.13798192679376
23144599,84.4972625174296
23144722,1629.4381669285515
23144822,113.6429458278249
23144899,27.607414732025955
23144914,100.63864140713248
23144916,65.02231197506732
23144955,93.06859374143124
23144956,74.38157168781383
23145116,11.299467956754565
23145173,61.17894128866572
23145211,31.18605397257072
23145265,65.81046632039946
23145323,64.34801299797483
23145341,87.17580143580342
23145365,2576.644685866099
23145506,1188.0747285107338
23145577,205.59082609360465
23145632,167.96844178051185
23145688,27.633534970751523
23145881,127.34498095476327
23145970,814.2823256645038
23146063,34.01099353125122
23146295,97.95605860355224
23146321,27.118133397392636
23146435,25.690900858324532
23146636,40.46795738053327
23146691,152.57652641684933
23146771,66.02160503143351
23146776,32.39856817302237
23146813,347.2839436823335
23146817,79.17250881270925
23146915,400.2432405468887
23147136,2244.424475870968
23147242,89.62424934324184
23147275,169.30102400524328
23147277,183.2940058157184
23147292,165.63281735336196
23147314,58.535688238516364
23147553,21.47197005950739
23147576,190.95548617781984
23147813,1117.3371640607058
23147838,63.01794286711015
23147897,40.920660911209225
23148043,32.89129658203798
23148134,16.06888757831999
23148215,11.751039267983614
23148226,27.58456313552522
23148292,162.21885215191512
23148301,205.2876521991445
23148320,35.521608074795836
23148360,5.705152563744631
23148718,28.6346496981787
23148741,118.02649000981329
23148747,213.0126255022567
23148848,113.79627572237509
23148863,11.285105437699746
23148960,75.34925693527731
23149032,273.23803417811183
23149181,66.28566344829109
23149255,791.5640000079044
23149271,44.05357669100761
23149334,319.1796915427981
23149360,316.2872053183385
23149381,83.67440319348806
23149452,12.61149016787849
23149464,257.7744976028624
23149524,1708.629965857173
23149549,654.9384209191913
23149639,49.32910334853031
23149729,72.17193588871734
23149764,165.01865365796485
23149808,44.85651981522288
23149941,64.11081621904134
23149975,75.90091819017454
23150061,179.23348732743204
23150253,547.4852160598148
23150344,152.37027736828796
23150573,62.11887976731455
23150609,111.81448340686103
23150678,74.94236195397598
23150736,102.24913002522159
23150793,69.09898008203245
23151056,133.5445606361308
23151071,82.87802804595873
23151140,670.4320673547095
23151189,27.133187910106997
23151270,66.3137899672438
23151274,40.37237326535519
23151319,47.91868268386975
23151346,60.56484045617377
23151441,72.51286997576577
23151547,58.670499006680735
23151548,55.67754707711935
23151597,25.69377231035082
23151616,22.294235119171034
23151737,1129.3504581201262
23151752,205.5264296572354
23151863,217.49036354986433
23151908,2547.370583063518
23151994,217.7307312472675
23152085,109.2301421073145
23152190,87.11700890508914
23152286,1450.1706806996344
23152291,187.88029372422088
23152369,61.19922708595672
23152415,376.6551655400148
23152432,49.45915527301757
23152452,74.28613327137805
23152462,64.93146962071486
23152488,49.417102559003716
23152500,40.7104917977234
23152511,763.6429880977764
23152523,26.844962525443698
23152531,524.0880318085275
23152537,241.86345502454805
23152563,25.750469634969388
23152567,464.034093924995
23152675,28.226364881524987
